digit_Ab,iteration,k,FPrate,accuracy,f1,precision,recall,time
6,0,1,0.03543859649122807,0.9326666666666666,0.32666666666666666,0.32666666666666666,0.32666666666666666,4.2427568435668945
6,0,2,0.03701754385964912,0.9296666666666666,0.2966666666666667,0.2966666666666667,0.2966666666666667,3.944795846939087
6,0,3,0.037192982456140354,0.9293333333333333,0.29333333333333333,0.29333333333333333,0.29333333333333333,3.6240081787109375
6,0,4,0.03701754385964912,0.9296666666666666,0.2966666666666667,0.2966666666666667,0.2966666666666667,3.7958881855010986
6,0,5,0.03859649122807018,0.9266666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,4.096022129058838
6,0,6,0.03807017543859649,0.9276666666666666,0.27666666666666667,0.27666666666666667,0.27666666666666667,4.020282983779907
6,0,7,0.03912280701754386,0.9256666666666666,0.25666666666666665,0.25666666666666665,0.25666666666666665,3.4661099910736084
6,0,8,0.03912280701754386,0.9256666666666666,0.25666666666666665,0.25666666666666665,0.25666666666666665,3.3250889778137207
6,0,9,0.038421052631578946,0.927,0.27,0.27,0.27,4.063408851623535
6,0,10,0.03807017543859649,0.9276666666666666,0.27666666666666667,0.27666666666666667,0.27666666666666667,3.4304418563842773
6,0,11,0.037894736842105266,0.928,0.28,0.28,0.28,3.399473190307617
6,0,12,0.037894736842105266,0.928,0.28,0.28,0.28,3.347928762435913
6,0,13,0.03736842105263158,0.929,0.29,0.29,0.29,3.2190968990325928
6,0,14,0.03736842105263158,0.929,0.29,0.29,0.29,3.386615037918091
6,0,15,0.03754385964912281,0.9286666666666666,0.2866666666666667,0.2866666666666667,0.2866666666666667,3.327878952026367
6,0,16,0.03754385964912281,0.9286666666666666,0.2866666666666667,0.2866666666666667,0.2866666666666667,3.5631790161132812
6,0,32,0.03824561403508772,0.9273333333333333,0.2733333333333333,0.2733333333333333,0.2733333333333333,3.7798678874969482
6,0,64,0.037894736842105266,0.928,0.28,0.28,0.28,3.463606119155884
6,0,128,0.03894736842105263,0.926,0.26,0.26,0.26,3.319732904434204
6,0,256,0.04070175438596491,0.9226666666666666,0.22666666666666666,0.22666666666666666,0.22666666666666666,3.2264909744262695
6,0,512,0.04719298245614035,0.9103333333333333,0.10333333333333333,0.10333333333333333,0.10333333333333333,3.2955257892608643
6,0,784,0.05263157894736842,0.9,0.0,0.0,0.0,2.923146963119507
6,1,1,0.03859649122807018,0.9266666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,3.313647747039795
6,1,2,0.040175438596491225,0.9236666666666666,0.23666666666666666,0.23666666666666666,0.23666666666666666,3.6092119216918945
6,1,3,0.04035087719298246,0.9233333333333333,0.23333333333333334,0.23333333333333334,0.23333333333333334,3.7261531352996826
6,1,4,0.04,0.924,0.24,0.24,0.24,4.1682422161102295
6,1,5,0.04087719298245614,0.9223333333333333,0.22333333333333333,0.22333333333333333,0.22333333333333333,4.333863019943237
6,1,6,0.04070175438596491,0.9226666666666666,0.22666666666666666,0.22666666666666666,0.22666666666666666,4.469408988952637
6,1,7,0.04105263157894737,0.922,0.22,0.22,0.22,4.166882038116455
6,1,8,0.04105263157894737,0.922,0.22,0.22,0.22,5.150017976760864
6,1,9,0.04070175438596491,0.9226666666666666,0.22666666666666666,0.22666666666666666,0.22666666666666666,5.251713991165161
6,1,10,0.040175438596491225,0.9236666666666666,0.23666666666666666,0.23666666666666666,0.23666666666666666,5.02873969078064
6,1,11,0.039649122807017545,0.9246666666666666,0.2466666666666667,0.24666666666666667,0.24666666666666667,5.328485012054443
6,1,12,0.040175438596491225,0.9236666666666666,0.23666666666666666,0.23666666666666666,0.23666666666666666,4.817834138870239
6,1,13,0.04,0.924,0.24,0.24,0.24,4.784609079360962
6,1,14,0.04,0.924,0.24,0.24,0.24,4.899043083190918
6,1,15,0.04,0.924,0.24,0.24,0.24,5.355752229690552
6,1,16,0.04,0.924,0.24,0.24,0.24,4.497189044952393
6,1,32,0.03929824561403509,0.9253333333333333,0.25333333333333335,0.25333333333333335,0.25333333333333335,4.209824085235596
6,1,64,0.03912280701754386,0.9256666666666666,0.25666666666666665,0.25666666666666665,0.25666666666666665,4.231043815612793
6,1,128,0.041403508771929824,0.9213333333333333,0.21333333333333337,0.21333333333333335,0.21333333333333335,3.4656622409820557
6,1,256,0.043333333333333335,0.9176666666666666,0.17666666666666667,0.17666666666666667,0.17666666666666667,3.4798357486724854
6,1,512,0.04964912280701755,0.9056666666666666,0.056666666666666664,0.056666666666666664,0.056666666666666664,3.3414230346679688
6,1,784,0.05263157894736842,0.9,0.0,0.0,0.0,3.3111517429351807
6,2,1,0.033508771929824564,0.9363333333333334,0.3633333333333333,0.36333333333333334,0.36333333333333334,3.2946090698242188
6,2,2,0.03508771929824561,0.9333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,3.3670480251312256
6,2,3,0.03614035087719298,0.9313333333333333,0.31333333333333335,0.31333333333333335,0.31333333333333335,3.3759689331054688
6,2,4,0.035964912280701755,0.9316666666666666,0.31666666666666665,0.31666666666666665,0.31666666666666665,3.378788948059082
6,2,5,0.03701754385964912,0.9296666666666666,0.2966666666666667,0.2966666666666667,0.2966666666666667,3.1826977729797363
6,2,6,0.03631578947368421,0.931,0.31,0.31,0.31,3.3011651039123535
6,2,7,0.03701754385964912,0.9296666666666666,0.2966666666666667,0.2966666666666667,0.2966666666666667,3.2042150497436523
6,2,8,0.03736842105263158,0.929,0.29,0.29,0.29,3.1484310626983643
6,2,9,0.03701754385964912,0.9296666666666666,0.2966666666666667,0.2966666666666667,0.2966666666666667,3.3002219200134277
6,2,10,0.03614035087719298,0.9313333333333333,0.31333333333333335,0.31333333333333335,0.31333333333333335,3.6499221324920654
6,2,11,0.035789473684210524,0.932,0.32,0.32,0.32,3.4808971881866455
6,2,12,0.035964912280701755,0.9316666666666666,0.31666666666666665,0.31666666666666665,0.31666666666666665,3.618001937866211
6,2,13,0.03614035087719298,0.9313333333333333,0.31333333333333335,0.31333333333333335,0.31333333333333335,3.383878231048584
6,2,14,0.035964912280701755,0.9316666666666666,0.31666666666666665,0.31666666666666665,0.31666666666666665,3.160789966583252
6,2,15,0.035789473684210524,0.932,0.32,0.32,0.32,3.266991138458252
6,2,16,0.03543859649122807,0.9326666666666666,0.32666666666666666,0.32666666666666666,0.32666666666666666,3.3804259300231934
6,2,32,0.035263157894736843,0.933,0.33,0.33,0.33,3.3180370330810547
6,2,64,0.0356140350877193,0.9323333333333333,0.3233333333333333,0.3233333333333333,0.3233333333333333,3.286695957183838
6,2,128,0.037719298245614034,0.9283333333333333,0.2833333333333333,0.2833333333333333,0.2833333333333333,3.3048951625823975
6,2,256,0.04087719298245614,0.9223333333333333,0.22333333333333333,0.22333333333333333,0.22333333333333333,3.2786192893981934
6,2,512,0.04666666666666667,0.9113333333333333,0.11333333333333333,0.11333333333333333,0.11333333333333333,3.144774913787842
6,2,784,0.05263157894736842,0.9,0.0,0.0,0.0,2.9476311206817627
6,3,1,0.034736842105263156,0.934,0.34,0.34,0.34,3.3055319786071777
6,3,2,0.03631578947368421,0.931,0.31,0.31,0.31,3.3235669136047363
6,3,3,0.036491228070175435,0.9306666666666666,0.30666666666666664,0.30666666666666664,0.30666666666666664,3.1653409004211426
6,3,4,0.03614035087719298,0.9313333333333333,0.31333333333333335,0.31333333333333335,0.31333333333333335,3.3343119621276855
6,3,5,0.03754385964912281,0.9286666666666666,0.2866666666666667,0.2866666666666667,0.2866666666666667,3.662971019744873
6,3,6,0.03701754385964912,0.9296666666666666,0.2966666666666667,0.2966666666666667,0.2966666666666667,3.252992868423462
