ANN_model,digit_Ab,iteration,k,L,accuracy,TNrate,recall,f1,precision,time,metric
1,2,2,3,1,0.9573333333333334,0.9775438596491228,0.5733333333333334,0.5733333333333334,0.5733333333333334,4.68815279006958,Construction Error
1,2,2,3,2,0.949,0.9731578947368421,0.49,0.49,0.49,4.684640884399414,Construction Error
1,2,2,4,1,0.974,0.9863157894736843,0.74,0.74,0.74,4.736317157745361,Construction Error
1,2,2,4,2,0.9583333333333334,0.9780701754385965,0.5833333333333334,0.5833333333333334,0.5833333333333334,4.730498313903809,Construction Error
1,2,2,5,1,0.964,0.9810526315789474,0.64,0.64,0.64,4.652248859405518,Construction Error
1,2,2,5,2,0.956,0.9768421052631578,0.56,0.56,0.56,4.646891355514526,Construction Error
1,2,2,6,1,0.961,0.9794736842105263,0.61,0.61,0.61,5.097268104553223,Construction Error
1,2,2,6,2,0.959,0.978421052631579,0.59,0.59,0.59,5.089200735092163,Construction Error
1,2,2,7,1,0.9576666666666667,0.977719298245614,0.5766666666666667,0.5766666666666667,0.5766666666666667,4.796920537948608,Construction Error
1,2,2,7,2,0.9573333333333334,0.9775438596491228,0.5733333333333334,0.5733333333333334,0.5733333333333334,4.7884252071380615,Construction Error
1,2,2,8,1,0.955,0.9763157894736842,0.55,0.55,0.55,4.798796653747559,Construction Error
1,2,2,8,2,0.9583333333333334,0.9780701754385965,0.5833333333333334,0.5833333333333334,0.5833333333333334,4.791543245315552,Construction Error
1,2,2,9,1,0.9586666666666667,0.9782456140350877,0.5866666666666667,0.5866666666666667,0.5866666666666667,4.8120338916778564,Construction Error
1,2,2,9,2,0.956,0.9768421052631578,0.56,0.56,0.56,4.803982734680176,Construction Error
1,2,2,10,1,0.957,0.9773684210526316,0.57,0.57,0.57,5.055725336074829,Construction Error
1,2,2,10,2,0.9563333333333334,0.9770175438596491,0.5633333333333334,0.5633333333333334,0.5633333333333334,5.050280570983887,Construction Error
1,2,3,1,1,0.9573333333333334,0.9775438596491228,0.5733333333333334,0.5733333333333334,0.5733333333333334,4.224562883377075,Construction Error
1,2,3,1,2,0.937,0.966842105263158,0.37,0.37,0.37,4.230607271194458,Construction Error
1,2,3,2,1,0.965,0.9815789473684211,0.65,0.65,0.65,4.687348365783691,Construction Error
1,2,3,2,2,0.948,0.9726315789473684,0.48,0.48,0.48,4.693124055862427,Construction Error
1,2,3,3,1,0.962,0.98,0.62,0.62,0.62,4.7276177406311035,Construction Error
1,2,3,3,2,0.9483333333333334,0.9728070175438597,0.48333333333333334,0.48333333333333334,0.48333333333333334,4.731470346450806,Construction Error
1,2,3,4,1,0.9726666666666667,0.9856140350877193,0.7266666666666667,0.7266666666666666,0.7266666666666667,4.756885528564453,Construction Error
1,2,3,4,2,0.9586666666666667,0.9782456140350877,0.5866666666666667,0.5866666666666667,0.5866666666666667,4.760211229324341,Construction Error
1,2,3,5,1,0.964,0.9810526315789474,0.64,0.64,0.64,4.6758339405059814,Construction Error
1,2,3,5,2,0.9536666666666667,0.9756140350877193,0.5366666666666666,0.5366666666666666,0.5366666666666666,4.679361820220947,Construction Error
1,2,3,6,1,0.9573333333333334,0.9775438596491228,0.5733333333333334,0.5733333333333334,0.5733333333333334,4.64837646484375,Construction Error
1,2,3,6,2,0.956,0.9768421052631578,0.56,0.56,0.56,4.649919748306274,Construction Error
1,2,3,7,1,0.951,0.9742105263157895,0.51,0.51,0.51,4.712926149368286,Construction Error
1,2,3,7,2,0.957,0.9773684210526316,0.57,0.57,0.57,4.7121522426605225,Construction Error
1,2,3,8,1,0.9556666666666667,0.9766666666666667,0.5566666666666666,0.5566666666666666,0.5566666666666666,4.808894395828247,Construction Error
1,2,3,8,2,0.9603333333333334,0.9791228070175438,0.6033333333333334,0.6033333333333334,0.6033333333333334,4.803725481033325,Construction Error
1,2,3,9,1,0.956,0.9768421052631578,0.56,0.56,0.56,4.865392684936523,Construction Error
1,2,3,9,2,0.9603333333333334,0.9791228070175438,0.6033333333333334,0.6033333333333334,0.6033333333333334,4.860026597976685,Construction Error
1,2,3,10,1,0.9546666666666667,0.976140350877193,0.5466666666666666,0.5466666666666666,0.5466666666666666,5.3593339920043945,Construction Error
1,2,3,10,2,0.957,0.9773684210526316,0.57,0.57,0.57,5.36310887336731,Construction Error
1,2,4,1,1,0.9573333333333334,0.9775438596491228,0.5733333333333334,0.5733333333333334,0.5733333333333334,4.300339460372925,Construction Error
1,2,4,1,2,0.9276666666666666,0.9619298245614035,0.27666666666666667,0.27666666666666667,0.27666666666666667,4.300126314163208,Construction Error
1,2,4,2,1,0.97,0.9842105263157894,0.7,0.7,0.7,4.706908464431763,Construction Error
1,2,4,2,2,0.9486666666666667,0.9729824561403508,0.4866666666666667,0.4866666666666667,0.4866666666666667,4.706212997436523,Construction Error
1,2,4,3,1,0.9573333333333334,0.9775438596491228,0.5733333333333334,0.5733333333333334,0.5733333333333334,4.7464821338653564,Construction Error
1,2,4,3,2,0.942,0.9694736842105263,0.42,0.41999999999999993,0.42,4.746500015258789,Construction Error
1,2,4,4,1,0.9676666666666667,0.9829824561403508,0.6766666666666666,0.6766666666666666,0.6766666666666666,4.666519641876221,Construction Error
1,2,4,4,2,0.954,0.9757894736842105,0.54,0.54,0.54,4.659118890762329,Construction Error
1,2,4,5,1,0.951,0.9742105263157895,0.51,0.51,0.51,4.794332265853882,Construction Error
1,2,4,5,2,0.9506666666666667,0.9740350877192983,0.5066666666666667,0.5066666666666667,0.5066666666666667,4.788931369781494,Construction Error
1,2,4,6,1,0.964,0.9810526315789474,0.64,0.64,0.64,4.8123931884765625,Construction Error
1,2,4,6,2,0.959,0.978421052631579,0.59,0.59,0.59,4.806971073150635,Construction Error
1,2,4,7,1,0.9516666666666667,0.974561403508772,0.5166666666666667,0.5166666666666667,0.5166666666666667,4.757565975189209,Construction Error
1,2,4,7,2,0.9503333333333334,0.973859649122807,0.5033333333333333,0.5033333333333333,0.5033333333333333,4.7516326904296875,Construction Error
1,2,4,8,1,0.9523333333333334,0.9749122807017544,0.5233333333333333,0.5233333333333333,0.5233333333333333,4.683464050292969,Construction Error
1,2,4,8,2,0.9533333333333334,0.9754385964912281,0.5333333333333333,0.5333333333333333,0.5333333333333333,4.677836894989014,Construction Error
1,2,4,9,1,0.951,0.9742105263157895,0.51,0.51,0.51,4.864030122756958,Construction Error
1,2,4,9,2,0.9526666666666667,0.9750877192982457,0.5266666666666666,0.5266666666666666,0.5266666666666666,4.871013641357422,Construction Error
1,2,4,10,1,0.955,0.9763157894736842,0.55,0.55,0.55,5.056997299194336,Construction Error
1,2,4,10,2,0.9546666666666667,0.976140350877193,0.5466666666666666,0.5466666666666666,0.5466666666666666,5.061593770980835,Construction Error
