digit_Ab,iteration,k,FPrate,accuracy,f1,precision,recall,time
2,0,1,0.029473684210526315,0.944,0.44,0.44,0.44,5.031983137130737
2,0,2,0.031228070175438598,0.9406666666666667,0.4066666666666667,0.4066666666666667,0.4066666666666667,5.471677780151367
2,0,3,0.032280701754385965,0.9386666666666666,0.38666666666666666,0.38666666666666666,0.38666666666666666,4.579793214797974
2,0,4,0.03175438596491228,0.9396666666666667,0.39666666666666667,0.39666666666666667,0.39666666666666667,4.368118047714233
2,0,5,0.03175438596491228,0.9396666666666667,0.39666666666666667,0.39666666666666667,0.39666666666666667,4.78315806388855
2,0,6,0.03192982456140351,0.9393333333333334,0.3933333333333333,0.3933333333333333,0.3933333333333333,7.289568901062012
2,0,7,0.032280701754385965,0.9386666666666666,0.38666666666666666,0.38666666666666666,0.38666666666666666,5.92912220954895
2,0,8,0.032105263157894734,0.939,0.39,0.39,0.39,8.860965013504028
2,0,9,0.03175438596491228,0.9396666666666667,0.39666666666666667,0.39666666666666667,0.39666666666666667,5.623692989349365
2,0,10,0.031578947368421054,0.94,0.4000000000000001,0.4,0.4,5.05815315246582
2,0,11,0.03140350877192982,0.9403333333333334,0.40333333333333327,0.4033333333333333,0.4033333333333333,6.947689056396484
2,0,12,0.03140350877192982,0.9403333333333334,0.40333333333333327,0.4033333333333333,0.4033333333333333,6.037432670593262
2,0,13,0.03175438596491228,0.9396666666666667,0.39666666666666667,0.39666666666666667,0.39666666666666667,5.598552942276001
2,0,14,0.03175438596491228,0.9396666666666667,0.39666666666666667,0.39666666666666667,0.39666666666666667,11.772631645202637
2,0,15,0.03175438596491228,0.9396666666666667,0.39666666666666667,0.39666666666666667,0.39666666666666667,11.394350051879883
2,0,16,0.03192982456140351,0.9393333333333334,0.3933333333333333,0.3933333333333333,0.3933333333333333,6.597933053970337
2,0,32,0.030350877192982455,0.9423333333333334,0.42333333333333334,0.42333333333333334,0.42333333333333334,6.439258337020874
2,0,64,0.029298245614035087,0.9443333333333334,0.44333333333333336,0.44333333333333336,0.44333333333333336,5.420658111572266
2,0,128,0.027719298245614036,0.9473333333333334,0.47333333333333333,0.47333333333333333,0.47333333333333333,4.0217506885528564
2,0,256,0.028596491228070176,0.9456666666666667,0.45666666666666667,0.45666666666666667,0.45666666666666667,6.0097620487213135
2,0,512,0.041403508771929824,0.9213333333333333,0.21333333333333337,0.21333333333333335,0.21333333333333335,4.832750082015991
2,0,784,0.05263157894736842,0.9,0.0,0.0,0.0,3.4956696033477783
2,1,1,0.02894736842105263,0.945,0.45,0.45,0.45,4.757276773452759
2,1,2,0.02982456140350877,0.9433333333333334,0.43333333333333335,0.43333333333333335,0.43333333333333335,4.6468000411987305
2,1,3,0.03105263157894737,0.941,0.41,0.41,0.41,4.148303985595703
2,1,4,0.030526315789473683,0.942,0.41999999999999993,0.42,0.42,3.946192979812622
2,1,5,0.030350877192982455,0.9423333333333334,0.42333333333333334,0.42333333333333334,0.42333333333333334,5.7732789516448975
2,1,6,0.030877192982456142,0.9413333333333334,0.41333333333333333,0.41333333333333333,0.41333333333333333,4.306928873062134
