digit_Ab,iteration,k,FPrate,accuracy,f1,precision,recall,time
2,0,1,0.05263157894736842,0.9,0.0,0.0,0.0,0.535362958908081
2,0,2,0.03175438596491228,0.9396666666666667,0.39666666666666667,0.39666666666666667,0.39666666666666667,0.5419631004333496
2,0,3,0.024385964912280702,0.9536666666666667,0.5366666666666666,0.5366666666666666,0.5366666666666666,0.7642502784729004
2,0,4,0.030877192982456142,0.9413333333333334,0.41333333333333333,0.41333333333333333,0.41333333333333333,0.36808109283447266
2,0,5,0.03491228070175439,0.9336666666666666,0.33666666666666667,0.33666666666666667,0.33666666666666667,0.3847360610961914
2,0,6,0.029473684210526315,0.944,0.44,0.44,0.44,0.9219410419464111
2,0,7,0.026842105263157896,0.949,0.49,0.49,0.49,0.7264561653137207
2,0,8,0.027719298245614036,0.9473333333333334,0.47333333333333333,0.47333333333333333,0.47333333333333333,0.7118709087371826
2,0,9,0.02912280701754386,0.9446666666666667,0.44666666666666666,0.44666666666666666,0.44666666666666666,2.158165216445923
2,0,10,0.030877192982456142,0.9413333333333334,0.41333333333333333,0.41333333333333333,0.41333333333333333,1.4357280731201172
2,0,11,0.032105263157894734,0.939,0.39,0.39,0.39,0.9362702369689941
2,0,12,0.032280701754385965,0.9386666666666666,0.38666666666666666,0.38666666666666666,0.38666666666666666,0.48815417289733887
2,0,13,0.03263157894736842,0.938,0.38,0.38,0.38,0.4291977882385254
2,0,14,0.032280701754385965,0.9386666666666666,0.38666666666666666,0.38666666666666666,0.38666666666666666,0.6126551628112793
2,0,15,0.032105263157894734,0.939,0.39,0.39,0.39,0.6758217811584473
2,0,16,0.03192982456140351,0.9393333333333334,0.3933333333333333,0.3933333333333333,0.3933333333333333,0.562859058380127
2,0,32,0.03280701754385965,0.9376666666666666,0.37666666666666665,0.37666666666666665,0.37666666666666665,0.6691200733184814
2,0,64,0.03105263157894737,0.941,0.41,0.41,0.41,0.9134390354156494
2,0,128,0.03070175438596491,0.9416666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,1.355018138885498
2,0,256,0.02982456140350877,0.9433333333333334,0.43333333333333335,0.43333333333333335,0.43333333333333335,1.9683902263641357
2,0,512,0.030526315789473683,0.942,0.41999999999999993,0.42,0.42,3.743821144104004
2,0,784,0.04736842105263158,0.91,0.10000000000000002,0.1,0.1,3.7461299896240234
2,1,1,0.05263157894736842,0.9,0.0,0.0,0.0,0.3709540367126465
2,1,2,0.032105263157894734,0.939,0.39,0.39,0.39,0.3876309394836426
2,1,3,0.02526315789473684,0.952,0.52,0.52,0.52,0.3842771053314209
2,1,4,0.029473684210526315,0.944,0.44,0.44,0.44,0.39983201026916504
2,1,5,0.031578947368421054,0.94,0.4000000000000001,0.4,0.4,0.39726781845092773
2,1,6,0.024912280701754386,0.9526666666666667,0.5266666666666666,0.5266666666666666,0.5266666666666666,0.4255359172821045
2,1,7,0.025964912280701753,0.9506666666666667,0.5066666666666667,0.5066666666666667,0.5066666666666667,0.4098029136657715
2,1,8,0.02631578947368421,0.95,0.5,0.5,0.5,0.45591306686401367
2,1,9,0.027543859649122808,0.9476666666666667,0.4766666666666667,0.4766666666666667,0.4766666666666667,0.5035672187805176
2,1,10,0.028421052631578948,0.946,0.46,0.46,0.46,0.46966075897216797
2,1,11,0.029649122807017543,0.9436666666666667,0.43666666666666665,0.43666666666666665,0.43666666666666665,0.5235111713409424
2,1,12,0.030350877192982455,0.9423333333333334,0.42333333333333334,0.42333333333333334,0.42333333333333334,0.5174582004547119
2,1,13,0.03070175438596491,0.9416666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5633561611175537
2,1,14,0.03140350877192982,0.9403333333333334,0.40333333333333327,0.4033333333333333,0.4033333333333333,1.319889783859253
2,1,15,0.03105263157894737,0.941,0.41,0.41,0.41,0.5926470756530762
2,1,16,0.030526315789473683,0.942,0.41999999999999993,0.42,0.42,0.586737871170044
2,1,32,0.03245614035087719,0.9383333333333334,0.38333333333333336,0.38333333333333336,0.38333333333333336,0.6782281398773193
2,1,64,0.030175438596491227,0.9426666666666667,0.42666666666666675,0.4266666666666667,0.4266666666666667,0.9343647956848145
2,1,128,0.02982456140350877,0.9433333333333334,0.43333333333333335,0.43333333333333335,0.43333333333333335,1.3943119049072266
2,1,256,0.028596491228070176,0.9456666666666667,0.45666666666666667,0.45666666666666667,0.45666666666666667,2.648352861404419
2,1,512,0.02824561403508772,0.9463333333333334,0.4633333333333333,0.4633333333333333,0.4633333333333333,3.8575100898742676
2,1,784,0.04736842105263158,0.91,0.10000000000000002,0.1,0.1,4.88803505897522
2,2,1,0.05263157894736842,0.9,0.0,0.0,0.0,0.4326488971710205
2,2,2,0.03140350877192982,0.9403333333333334,0.40333333333333327,0.4033333333333333,0.4033333333333333,0.37810397148132324
2,2,3,0.024912280701754386,0.9526666666666667,0.5266666666666666,0.5266666666666666,0.5266666666666666,0.4101228713989258
2,2,4,0.03245614035087719,0.9383333333333334,0.38333333333333336,0.38333333333333336,0.38333333333333336,0.6019699573516846
2,2,5,0.03508771929824561,0.9333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.49909400939941406
2,2,6,0.028070175438596492,0.9466666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.9135863780975342
2,2,7,0.02666666666666667,0.9493333333333334,0.4933333333333334,0.49333333333333335,0.49333333333333335,0.6386451721191406
2,2,8,0.027543859649122808,0.9476666666666667,0.4766666666666667,0.4766666666666667,0.4766666666666667,0.7638499736785889
2,2,9,0.028070175438596492,0.9466666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4500730037689209
2,2,10,0.030526315789473683,0.942,0.41999999999999993,0.42,0.42,0.531872034072876
2,2,11,0.030877192982456142,0.9413333333333334,0.41333333333333333,0.41333333333333333,0.41333333333333333,0.5450780391693115
2,2,12,0.031578947368421054,0.94,0.4000000000000001,0.4,0.4,0.5597019195556641
2,2,13,0.03263157894736842,0.938,0.38,0.38,0.38,0.5389540195465088
2,2,14,0.03192982456140351,0.9393333333333334,0.3933333333333333,0.3933333333333333,0.3933333333333333,0.6002359390258789
2,2,15,0.032105263157894734,0.939,0.39,0.39,0.39,0.5320031642913818
2,2,16,0.03140350877192982,0.9403333333333334,0.40333333333333327,0.4033333333333333,0.4033333333333333,0.5272250175476074
2,2,32,0.032280701754385965,0.9386666666666666,0.38666666666666666,0.38666666666666666,0.38666666666666666,0.7987709045410156
2,2,64,0.03175438596491228,0.9396666666666667,0.39666666666666667,0.39666666666666667,0.39666666666666667,1.3823659420013428
2,2,128,0.03070175438596491,0.9416666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,1.4547603130340576
2,2,256,0.03105263157894737,0.941,0.41,0.41,0.41,2.6232059001922607
2,2,512,0.030526315789473683,0.942,0.41999999999999993,0.42,0.42,5.301682949066162
2,2,784,0.04649122807017544,0.9116666666666666,0.11666666666666667,0.11666666666666667,0.11666666666666667,5.607957363128662
2,3,1,0.05263157894736842,0.9,0.0,0.0,0.0,0.387362003326416
2,3,2,0.03192982456140351,0.9393333333333334,0.3933333333333333,0.3933333333333333,0.3933333333333333,0.42585110664367676
2,3,3,0.024035087719298246,0.9543333333333334,0.5433333333333333,0.5433333333333333,0.5433333333333333,0.47223496437072754
2,3,4,0.031578947368421054,0.94,0.4000000000000001,0.4,0.4,0.5458528995513916
