digit_Ab,iteration,k,FPrate,accuracy,f1,precision,recall,time
3,0,1,0.03614035087719298,0.9313333333333333,0.31333333333333335,0.31333333333333335,0.31333333333333335,5.232038974761963
3,0,2,0.037719298245614034,0.9283333333333333,0.2833333333333333,0.2833333333333333,0.2833333333333333,5.703552961349487
3,0,3,0.037719298245614034,0.9283333333333333,0.2833333333333333,0.2833333333333333,0.2833333333333333,6.991743087768555
3,0,4,0.03754385964912281,0.9286666666666666,0.2866666666666667,0.2866666666666667,0.2866666666666667,6.09136700630188
3,0,5,0.03807017543859649,0.9276666666666666,0.27666666666666667,0.27666666666666667,0.27666666666666667,4.246630907058716
3,0,6,0.037894736842105266,0.928,0.28,0.28,0.28,5.025483131408691
3,0,7,0.03859649122807018,0.9266666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,5.055418252944946
3,0,8,0.038421052631578946,0.927,0.27,0.27,0.27,4.805839776992798
3,0,9,0.03859649122807018,0.9266666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,5.1169750690460205
3,0,10,0.03824561403508772,0.9273333333333333,0.2733333333333333,0.2733333333333333,0.2733333333333333,5.567769765853882
3,0,11,0.03824561403508772,0.9273333333333333,0.2733333333333333,0.2733333333333333,0.2733333333333333,4.8674962520599365
3,0,12,0.037894736842105266,0.928,0.28,0.28,0.28,5.28679084777832
3,0,13,0.037894736842105266,0.928,0.28,0.28,0.28,5.135394096374512
3,0,14,0.037719298245614034,0.9283333333333333,0.2833333333333333,0.2833333333333333,0.2833333333333333,6.291414022445679
3,0,15,0.037719298245614034,0.9283333333333333,0.2833333333333333,0.2833333333333333,0.2833333333333333,7.306126117706299
3,0,16,0.037719298245614034,0.9283333333333333,0.2833333333333333,0.2833333333333333,0.2833333333333333,7.180082082748413
3,0,32,0.037192982456140354,0.9293333333333333,0.29333333333333333,0.29333333333333333,0.29333333333333333,9.819418907165527
3,0,64,0.03631578947368421,0.931,0.31,0.31,0.31,10.692196130752563
3,0,128,0.03385964912280702,0.9356666666666666,0.35666666666666674,0.3566666666666667,0.3566666666666667,7.43182110786438
3,0,256,0.036491228070175435,0.9306666666666666,0.30666666666666664,0.30666666666666664,0.30666666666666664,7.1797239780426025
3,0,512,0.04421052631578947,0.916,0.16,0.16,0.16,5.631574869155884
3,0,784,0.05263157894736842,0.9,0.0,0.0,0.0,4.651062965393066
3,1,1,0.0343859649122807,0.9346666666666666,0.3466666666666667,0.3466666666666667,0.3466666666666667,10.32978105545044
3,1,2,0.0356140350877193,0.9323333333333333,0.3233333333333333,0.3233333333333333,0.3233333333333333,7.969817876815796
3,1,3,0.03614035087719298,0.9313333333333333,0.31333333333333335,0.31333333333333335,0.31333333333333335,5.424256086349487
3,1,4,0.03614035087719298,0.9313333333333333,0.31333333333333335,0.31333333333333335,0.31333333333333335,5.518505811691284
3,1,5,0.036491228070175435,0.9306666666666666,0.30666666666666664,0.30666666666666664,0.30666666666666664,8.56022572517395
3,1,6,0.03614035087719298,0.9313333333333333,0.31333333333333335,0.31333333333333335,0.31333333333333335,5.848417043685913
3,1,7,0.035964912280701755,0.9316666666666666,0.31666666666666665,0.31666666666666665,0.31666666666666665,8.124433994293213
3,1,8,0.036491228070175435,0.9306666666666666,0.30666666666666664,0.30666666666666664,0.30666666666666664,7.180267095565796
3,1,9,0.03631578947368421,0.931,0.31,0.31,0.31,6.227877855300903
3,1,10,0.035789473684210524,0.932,0.32,0.32,0.32,7.307190895080566
3,1,11,0.035789473684210524,0.932,0.32,0.32,0.32,5.444036960601807
3,1,12,0.035789473684210524,0.932,0.32,0.32,0.32,6.910795211791992
3,1,13,0.035964912280701755,0.9316666666666666,0.31666666666666665,0.31666666666666665,0.31666666666666665,11.972172737121582
3,1,14,0.035964912280701755,0.9316666666666666,0.31666666666666665,0.31666666666666665,0.31666666666666665,15.4915452003479
3,1,15,0.035964912280701755,0.9316666666666666,0.31666666666666665,0.31666666666666665,0.31666666666666665,8.846215963363647
3,1,16,0.035964912280701755,0.9316666666666666,0.31666666666666665,0.31666666666666665,0.31666666666666665,7.415281057357788
3,1,32,0.036491228070175435,0.9306666666666666,0.30666666666666664,0.30666666666666664,0.30666666666666664,5.584244966506958
3,1,64,0.035964912280701755,0.9316666666666666,0.31666666666666665,0.31666666666666665,0.31666666666666665,5.679287910461426
3,1,128,0.034210526315789476,0.935,0.35,0.35,0.35,3.621784210205078
3,1,256,0.035789473684210524,0.932,0.32,0.32,0.32,3.766152858734131
3,1,512,0.04456140350877193,0.9153333333333333,0.15333333333333332,0.15333333333333332,0.15333333333333332,5.744104862213135
3,1,784,0.05263157894736842,0.9,0.0,0.0,0.0,6.831187963485718
3,2,1,0.0343859649122807,0.9346666666666666,0.3466666666666667,0.3466666666666667,0.3466666666666667,8.534156084060669
3,2,2,0.03543859649122807,0.9326666666666666,0.32666666666666666,0.32666666666666666,0.32666666666666666,9.713403940200806
3,2,3,0.03614035087719298,0.9313333333333333,0.31333333333333335,0.31333333333333335,0.31333333333333335,7.303053855895996
3,2,4,0.03543859649122807,0.9326666666666666,0.32666666666666666,0.32666666666666666,0.32666666666666666,9.382091045379639
3,2,5,0.03701754385964912,0.9296666666666666,0.2966666666666667,0.2966666666666667,0.2966666666666667,8.59801697731018
3,2,6,0.03666666666666667,0.9303333333333333,0.30333333333333334,0.30333333333333334,0.30333333333333334,13.731335163116455
3,2,7,0.03701754385964912,0.9296666666666666,0.2966666666666667,0.2966666666666667,0.2966666666666667,10.384419202804565
3,2,8,0.03736842105263158,0.929,0.29,0.29,0.29,6.497689962387085
3,2,9,0.037192982456140354,0.9293333333333333,0.29333333333333333,0.29333333333333333,0.29333333333333333,4.382580995559692
3,2,10,0.03701754385964912,0.9296666666666666,0.2966666666666667,0.2966666666666667,0.2966666666666667,5.390458822250366
3,2,11,0.03701754385964912,0.9296666666666666,0.2966666666666667,0.2966666666666667,0.2966666666666667,3.8633201122283936
3,2,12,0.03666666666666667,0.9303333333333333,0.30333333333333334,0.30333333333333334,0.30333333333333334,4.804378032684326
3,2,13,0.03666666666666667,0.9303333333333333,0.30333333333333334,0.30333333333333334,0.30333333333333334,5.7003631591796875
3,2,14,0.036491228070175435,0.9306666666666666,0.30666666666666664,0.30666666666666664,0.30666666666666664,9.0346040725708
3,2,15,0.037192982456140354,0.9293333333333333,0.29333333333333333,0.29333333333333333,0.29333333333333333,8.705665111541748
3,2,16,0.03701754385964912,0.9296666666666666,0.2966666666666667,0.2966666666666667,0.2966666666666667,8.045628786087036
3,2,32,0.03614035087719298,0.9313333333333333,0.31333333333333335,0.31333333333333335,0.31333333333333335,11.724592924118042
3,2,64,0.0356140350877193,0.9323333333333333,0.3233333333333333,0.3233333333333333,0.3233333333333333,5.747512102127075
