digit_Ab,iteration,k,FPrate,accuracy,f1,precision,recall,time
3,0,1,0.05263157894736842,0.9,0.0,0.0,0.0,0.3900418281555176
3,0,2,0.039473684210526314,0.925,0.25,0.25,0.25,0.36992383003234863
3,0,3,0.03491228070175439,0.9336666666666666,0.33666666666666667,0.33666666666666667,0.33666666666666667,0.39252710342407227
3,0,4,0.037719298245614034,0.9283333333333333,0.2833333333333333,0.2833333333333333,0.2833333333333333,0.5583791732788086
3,0,5,0.03192982456140351,0.9393333333333334,0.3933333333333333,0.3933333333333333,0.3933333333333333,0.5232529640197754
3,0,6,0.03,0.943,0.42999999999999994,0.43,0.43,0.4288318157196045
3,0,7,0.02824561403508772,0.9463333333333334,0.4633333333333333,0.4633333333333333,0.4633333333333333,0.48259687423706055
3,0,8,0.029649122807017543,0.9436666666666667,0.43666666666666665,0.43666666666666665,0.43666666666666665,0.44872522354125977
3,0,9,0.03298245614035088,0.9373333333333334,0.37333333333333335,0.37333333333333335,0.37333333333333335,0.47362494468688965
3,0,10,0.035789473684210524,0.932,0.32,0.32,0.32,0.45611119270324707
3,0,11,0.035789473684210524,0.932,0.32,0.32,0.32,0.41037893295288086
3,0,12,0.035789473684210524,0.932,0.32,0.32,0.32,0.5321009159088135
3,0,13,0.0356140350877193,0.9323333333333333,0.3233333333333333,0.3233333333333333,0.3233333333333333,0.5215938091278076
3,0,14,0.035789473684210524,0.932,0.32,0.32,0.32,0.5063002109527588
3,0,15,0.035964912280701755,0.9316666666666666,0.31666666666666665,0.31666666666666665,0.31666666666666665,0.6147871017456055
3,0,16,0.03631578947368421,0.931,0.31,0.31,0.31,0.5256562232971191
3,0,32,0.03824561403508772,0.9273333333333333,0.2733333333333333,0.2733333333333333,0.2733333333333333,0.7244420051574707
3,0,64,0.03807017543859649,0.9276666666666666,0.27666666666666667,0.27666666666666667,0.27666666666666667,0.98000168800354
3,0,128,0.037192982456140354,0.9293333333333333,0.29333333333333333,0.29333333333333333,0.29333333333333333,0.9615728855133057
3,0,256,0.03631578947368421,0.931,0.31,0.31,0.31,1.9257030487060547
3,0,512,0.03631578947368421,0.931,0.31,0.31,0.31,3.7076849937438965
3,0,784,0.049473684210526316,0.906,0.06,0.06,0.06,3.3495302200317383
3,1,1,0.05263157894736842,0.9,0.0,0.0,0.0,0.36147522926330566
3,1,2,0.04,0.924,0.24,0.24,0.24,0.36246275901794434
3,1,3,0.03543859649122807,0.9326666666666666,0.32666666666666666,0.32666666666666666,0.32666666666666666,0.4003279209136963
3,1,4,0.03824561403508772,0.9273333333333333,0.2733333333333333,0.2733333333333333,0.2733333333333333,0.4284400939941406
3,1,5,0.032105263157894734,0.939,0.39,0.39,0.39,0.4157981872558594
3,1,6,0.030526315789473683,0.942,0.41999999999999993,0.42,0.42,0.46831798553466797
3,1,7,0.03,0.943,0.42999999999999994,0.43,0.43,0.522773027420044
3,1,8,0.03070175438596491,0.9416666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.5081679821014404
3,1,9,0.031578947368421054,0.94,0.4000000000000001,0.4,0.4,0.5155210494995117
3,1,10,0.034210526315789476,0.935,0.35,0.35,0.35,0.5583820343017578
3,1,11,0.034210526315789476,0.935,0.35,0.35,0.35,0.4915149211883545
3,1,12,0.033508771929824564,0.9363333333333334,0.3633333333333333,0.36333333333333334,0.36333333333333334,0.4529430866241455
3,1,13,0.034210526315789476,0.935,0.35,0.35,0.35,0.5400092601776123
3,1,14,0.0343859649122807,0.9346666666666666,0.3466666666666667,0.3466666666666667,0.3466666666666667,0.5487511157989502
3,1,15,0.03456140350877193,0.9343333333333333,0.3433333333333333,0.3433333333333333,0.3433333333333333,0.5224599838256836
3,1,16,0.03456140350877193,0.9343333333333333,0.3433333333333333,0.3433333333333333,0.3433333333333333,0.5395257472991943
3,1,32,0.03631578947368421,0.931,0.31,0.31,0.31,0.7026770114898682
3,1,64,0.03666666666666667,0.9303333333333333,0.30333333333333334,0.30333333333333334,0.30333333333333334,1.0226020812988281
3,1,128,0.035789473684210524,0.932,0.32,0.32,0.32,1.1181840896606445
3,1,256,0.035789473684210524,0.932,0.32,0.32,0.32,1.9797449111938477
3,1,512,0.0356140350877193,0.9323333333333333,0.3233333333333333,0.3233333333333333,0.3233333333333333,3.4390690326690674
3,1,784,0.04789473684210526,0.909,0.09,0.09,0.09,3.4631290435791016
3,2,1,0.05263157894736842,0.9,0.0,0.0,0.0,0.37933993339538574
3,2,2,0.04228070175438597,0.9196666666666666,0.19666666666666666,0.19666666666666666,0.19666666666666666,0.3943610191345215
3,2,3,0.03666666666666667,0.9303333333333333,0.30333333333333334,0.30333333333333334,0.30333333333333334,0.4045743942260742
3,2,4,0.03824561403508772,0.9273333333333333,0.2733333333333333,0.2733333333333333,0.2733333333333333,0.3875730037689209
3,2,5,0.02982456140350877,0.9433333333333334,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.38941526412963867
3,2,6,0.02894736842105263,0.945,0.45,0.45,0.45,0.47309327125549316
3,2,7,0.029298245614035087,0.9443333333333334,0.44333333333333336,0.44333333333333336,0.44333333333333336,0.4341769218444824
3,2,8,0.02912280701754386,0.9446666666666667,0.44666666666666666,0.44666666666666666,0.44666666666666666,0.49727892875671387
3,2,9,0.03175438596491228,0.9396666666666667,0.39666666666666667,0.39666666666666667,0.39666666666666667,0.48482298851013184
3,2,10,0.034035087719298245,0.9353333333333333,0.35333333333333333,0.35333333333333333,0.35333333333333333,0.47666096687316895
3,2,11,0.03456140350877193,0.9343333333333333,0.3433333333333333,0.3433333333333333,0.3433333333333333,0.5129680633544922
3,2,12,0.03333333333333333,0.9366666666666666,0.36666666666666664,0.36666666666666664,0.36666666666666664,0.5061497688293457
3,2,13,0.034035087719298245,0.9353333333333333,0.35333333333333333,0.35333333333333333,0.35333333333333333,0.5125360488891602
3,2,14,0.034210526315789476,0.935,0.35,0.35,0.35,0.5348658561706543
3,2,15,0.03385964912280702,0.9356666666666666,0.35666666666666674,0.3566666666666667,0.3566666666666667,0.582197904586792
3,2,16,0.03456140350877193,0.9343333333333333,0.3433333333333333,0.3433333333333333,0.3433333333333333,0.5714108943939209
3,2,32,0.03684210526315789,0.93,0.3,0.3,0.3,0.695497989654541
3,2,64,0.03631578947368421,0.931,0.31,0.31,0.31,0.9969966411590576
3,2,128,0.03614035087719298,0.9313333333333333,0.31333333333333335,0.31333333333333335,0.31333333333333335,1.154792070388794
3,2,256,0.035789473684210524,0.932,0.32,0.32,0.32,2.0472347736358643
3,2,512,0.03631578947368421,0.931,0.31,0.31,0.31,3.5400149822235107
3,2,784,0.04789473684210526,0.909,0.09,0.09,0.09,3.4756550788879395
3,3,1,0.052456140350877194,0.9003333333333333,0.003333333333333334,0.0033333333333333335,0.0033333333333333335,0.41237616539001465
3,3,2,0.04263157894736842,0.919,0.19,0.19,0.19,0.43735313415527344
3,3,3,0.03684210526315789,0.93,0.3,0.3,0.3,0.4062690734863281
3,3,4,0.0387719298245614,0.9263333333333333,0.2633333333333333,0.2633333333333333,0.2633333333333333,0.40593385696411133
3,3,5,0.032105263157894734,0.939,0.39,0.39,0.39,0.4247400760650635
3,3,6,0.030526315789473683,0.942,0.41999999999999993,0.42,0.42,0.4842231273651123
3,3,7,0.02982456140350877,0.9433333333333334,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.4777200222015381
3,3,8,0.030526315789473683,0.942,0.41999999999999993,0.42,0.42,0.5027258396148682
3,3,9,0.03175438596491228,0.9396666666666667,0.39666666666666667,0.39666666666666667,0.39666666666666667,0.5071389675140381
3,3,10,0.0343859649122807,0.9346666666666666,0.3466666666666667,0.3466666666666667,0.3466666666666667,0.4990811347961426
3,3,11,0.0343859649122807,0.9346666666666666,0.3466666666666667,0.3466666666666667,0.3466666666666667,0.5170810222625732
3,3,12,0.03508771929824561,0.9333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5085670948028564
3,3,13,0.03614035087719298,0.9313333333333333,0.31333333333333335,0.31333333333333335,0.31333333333333335,0.5354337692260742
3,3,14,0.03666666666666667,0.9303333333333333,0.30333333333333334,0.30333333333333334,0.30333333333333334,0.4949979782104492
3,3,15,0.03543859649122807,0.9326666666666666,0.32666666666666666,0.32666666666666666,0.32666666666666666,0.6017999649047852
3,3,16,0.03684210526315789,0.93,0.3,0.3,0.3,0.4574451446533203
3,3,32,0.03736842105263158,0.929,0.29,0.29,0.29,0.6041288375854492
3,3,64,0.03684210526315789,0.93,0.3,0.3,0.3,0.7622358798980713
3,3,128,0.036491228070175435,0.9306666666666666,0.30666666666666664,0.30666666666666664,0.30666666666666664,0.9891219139099121
3,3,256,0.0356140350877193,0.9323333333333333,0.3233333333333333,0.3233333333333333,0.3233333333333333,1.937572956085205
3,3,512,0.03543859649122807,0.9326666666666666,0.32666666666666666,0.32666666666666666,0.32666666666666666,3.702833890914917
3,3,784,0.04824561403508772,0.9083333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,3.268115997314453
3,4,1,0.05263157894736842,0.9,0.0,0.0,0.0,0.39183807373046875
3,4,2,0.037894736842105266,0.928,0.28,0.28,0.28,0.39980292320251465
3,4,3,0.03456140350877193,0.9343333333333333,0.3433333333333333,0.3433333333333333,0.3433333333333333,0.3924262523651123
3,4,4,0.037192982456140354,0.9293333333333333,0.29333333333333333,0.29333333333333333,0.29333333333333333,0.39968299865722656
3,4,5,0.03192982456140351,0.9393333333333334,0.3933333333333333,0.3933333333333333,0.3933333333333333,0.419478178024292
3,4,6,0.03105263157894737,0.941,0.41,0.41,0.41,0.44051504135131836
3,4,7,0.029298245614035087,0.9443333333333334,0.44333333333333336,0.44333333333333336,0.44333333333333336,0.46206188201904297
3,4,8,0.030350877192982455,0.9423333333333334,0.42333333333333334,0.42333333333333334,0.42333333333333334,0.5152618885040283
3,4,9,0.032280701754385965,0.9386666666666666,0.38666666666666666,0.38666666666666666,0.38666666666666666,0.5639278888702393
3,4,10,0.034736842105263156,0.934,0.34,0.34,0.34,0.4723179340362549
3,4,11,0.03368421052631579,0.936,0.36,0.36,0.36,0.49735593795776367
3,4,12,0.034210526315789476,0.935,0.35,0.35,0.35,0.5552961826324463
3,4,13,0.03456140350877193,0.9343333333333333,0.3433333333333333,0.3433333333333333,0.3433333333333333,0.542874813079834
3,4,14,0.034736842105263156,0.934,0.34,0.34,0.34,0.5087192058563232
3,4,15,0.03491228070175439,0.9336666666666666,0.33666666666666667,0.33666666666666667,0.33666666666666667,0.5108718872070312
3,4,16,0.03543859649122807,0.9326666666666666,0.32666666666666666,0.32666666666666666,0.32666666666666666,0.5498039722442627
3,4,32,0.0356140350877193,0.9323333333333333,0.3233333333333333,0.3233333333333333,0.3233333333333333,0.6090128421783447
3,4,64,0.0356140350877193,0.9323333333333333,0.3233333333333333,0.3233333333333333,0.3233333333333333,0.8408570289611816
3,4,128,0.03543859649122807,0.9326666666666666,0.32666666666666666,0.32666666666666666,0.32666666666666666,1.0670650005340576
3,4,256,0.03491228070175439,0.9336666666666666,0.33666666666666667,0.33666666666666667,0.33666666666666667,2.0061511993408203
3,4,512,0.0356140350877193,0.9323333333333333,0.3233333333333333,0.3233333333333333,0.3233333333333333,3.882733106613159
3,4,784,0.04842105263157895,0.908,0.08,0.08,0.08,3.3702938556671143
