digit_Ab,iteration,k,FPrate,accuracy,f1,precision,recall,time
8,0,1,0.052456140350877194,0.9003333333333333,0.003333333333333334,0.0033333333333333335,0.0033333333333333335,0.4081449508666992
8,0,2,0.035964912280701755,0.9316666666666666,0.31666666666666665,0.31666666666666665,0.31666666666666665,0.4156169891357422
8,0,3,0.030877192982456142,0.9413333333333334,0.41333333333333333,0.41333333333333333,0.41333333333333333,0.40609288215637207
8,0,4,0.037192982456140354,0.9293333333333333,0.29333333333333333,0.29333333333333333,0.29333333333333333,0.41373109817504883
8,0,5,0.024385964912280702,0.9536666666666667,0.5366666666666666,0.5366666666666666,0.5366666666666666,0.4106912612915039
8,0,6,0.027894736842105264,0.947,0.47,0.47,0.47,0.4649989604949951
8,0,7,0.026842105263157896,0.949,0.49,0.49,0.49,0.4168119430541992
8,0,8,0.029298245614035087,0.9443333333333334,0.44333333333333336,0.44333333333333336,0.44333333333333336,0.45261597633361816
8,0,9,0.033508771929824564,0.9363333333333334,0.3633333333333333,0.36333333333333334,0.36333333333333334,0.4094421863555908
8,0,10,0.036491228070175435,0.9306666666666666,0.30666666666666664,0.30666666666666664,0.30666666666666664,0.48992204666137695
8,0,11,0.0387719298245614,0.9263333333333333,0.2633333333333333,0.2633333333333333,0.2633333333333333,0.46958494186401367
8,0,12,0.03982456140350877,0.9243333333333333,0.24333333333333335,0.24333333333333335,0.24333333333333335,0.5210809707641602
8,0,13,0.04070175438596491,0.9226666666666666,0.22666666666666666,0.22666666666666666,0.22666666666666666,0.4604167938232422
8,0,14,0.04052631578947368,0.923,0.23,0.23,0.23,0.4945337772369385
8,0,15,0.04,0.924,0.24,0.24,0.24,0.5944550037384033
8,0,16,0.04228070175438597,0.9196666666666666,0.19666666666666666,0.19666666666666666,0.19666666666666666,0.48610806465148926
8,0,32,0.04263157894736842,0.919,0.19,0.19,0.19,0.6868247985839844
8,0,64,0.04228070175438597,0.9196666666666666,0.19666666666666666,0.19666666666666666,0.19666666666666666,0.8449409008026123
8,0,128,0.041578947368421056,0.921,0.20999999999999996,0.21,0.21,1.3065059185028076
8,0,256,0.04052631578947368,0.923,0.23,0.23,0.23,2.4138119220733643
8,0,512,0.04052631578947368,0.923,0.23,0.23,0.23,3.7216100692749023
8,0,784,0.051228070175438595,0.9026666666666666,0.026666666666666672,0.02666666666666667,0.02666666666666667,4.063777923583984
8,1,1,0.05263157894736842,0.9,0.0,0.0,0.0,0.39472103118896484
8,1,2,0.03807017543859649,0.9276666666666666,0.27666666666666667,0.27666666666666667,0.27666666666666667,0.3926229476928711
8,1,3,0.03070175438596491,0.9416666666666667,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.45729994773864746
8,1,4,0.037192982456140354,0.9293333333333333,0.29333333333333333,0.29333333333333333,0.29333333333333333,0.4126760959625244
8,1,5,0.024035087719298246,0.9543333333333334,0.5433333333333333,0.5433333333333333,0.5433333333333333,0.4229419231414795
8,1,6,0.02824561403508772,0.9463333333333334,0.4633333333333333,0.4633333333333333,0.4633333333333333,0.49393796920776367
8,1,7,0.02982456140350877,0.9433333333333334,0.43333333333333335,0.43333333333333335,0.43333333333333335,0.49599790573120117
8,1,8,0.03105263157894737,0.941,0.41,0.41,0.41,0.48061585426330566
8,1,9,0.03508771929824561,0.9333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.48378705978393555
8,1,10,0.03701754385964912,0.9296666666666666,0.2966666666666667,0.2966666666666667,0.2966666666666667,0.5289719104766846
8,1,11,0.03929824561403509,0.9253333333333333,0.25333333333333335,0.25333333333333335,0.25333333333333335,0.52435302734375
8,1,12,0.04035087719298246,0.9233333333333333,0.23333333333333334,0.23333333333333334,0.23333333333333334,0.4964900016784668
